max_amp,mean_amp,std_amp,rms,dominant_freq,duration,label
1.4953709778864877,0.21685588947534848,0.33023086961224113,0.33023086961224113,5.801666666666667,600.0,1
192259.7306843907,825.1088703900548,3067.1159703229714,3067.115970322972,4.46,600.0,1
28337.30119005052,1237.3413392297844,2844.7365540777173,2844.736554077718,1.1700000000000002,600.0,1
578.541835460869,91.82255168393324,117.55978183601562,117.5597818360162,1.37,600.0,1
4177.9548173033045,363.7653448574548,612.616445603603,612.6164456039993,1.1619421835531856,356.3,1
4177.95481730331,250.88401284324772,476.2924939795692,476.2924939795716,1.161763480290024,599.95,1
623.0886644262804,86.74210481961556,112.85720343841147,112.85720343841196,1.3683333333333334,600.0,1
13061.083083297113,574.4790633625969,1309.3318998490513,1309.3318998490515,1.5183333333333335,600.0,1
1672.9674540282144,134.08280360987237,235.5675840646058,235.56758406460764,1.1733333333333333,600.0,1
2.707597123137898,0.5020612076853594,0.6423583146073518,0.6423583146073615,0.88,600.0,1
320704.2512075675,6396.6051142503975,23123.003947611087,23123.003947611087,1.3933333333333333,600.0,1
15318.12242015237,455.54938345747354,1191.7327227281044,1191.7327227281055,2.4883333333333333,600.0,1
20612.039738793825,725.5974239848179,1670.4179332933827,1670.417933293391,1.5016666666666667,600.0,1
13234.867607228289,543.1125806030091,1220.2020093364945,1220.2020093364947,1.4633333333333334,600.0,1
15114.481162030044,549.4644053341221,1225.0452544368547,1225.0452544368723,1.04,600.0,1
25982.15504874903,875.0954718481798,2228.594082039611,2228.5940820397454,1.7416666666666667,600.0,1
4862.966709740041,270.4270787302519,548.6370199212354,548.6370199213625,1.1466666666666667,600.0,1
5178.94992473683,258.22016052606466,509.3338544964154,509.3338544964766,1.1666666666666667,600.0,1
597.4134118146676,92.9271831368967,122.19893353997433,122.19893353997784,1.3866666666666667,600.0,1
4201.4025127427785,264.0893107124363,517.6042883764874,517.6042883764883,1.0483333333333333,600.0,1
35975.104386500956,451.38102683943634,1786.0747350127501,1786.0747350128029,1.5983333333333334,600.0,1
45296.28740751146,1311.0600347637671,3294.555390351083,3294.555390351095,1.1466666666666667,600.0,1
10475.476995116831,525.0938789192719,1179.0362944462256,1179.036294446226,1.1416666666666668,600.0,1
15721.04836578679,561.6340033543293,1397.9157156557756,1397.9157156557767,1.4316666666666669,600.0,1
6386.824456486951,308.11829898679406,699.2965905317102,699.2965905317159,1.1433333333333333,600.0,1
2981.2116057290436,154.6183247668334,339.85823875160816,339.85823875161486,1.1333333333333333,600.0,1
15276.083011077277,701.568563068221,1660.9014037799227,1660.9014037799234,1.3233333333333335,600.0,1
954.0075343583096,67.51381942939524,120.11937628123374,120.11937628124646,1.3766666666666667,600.0,1
81111.72627615507,3651.7323706861807,8934.499895055069,8934.499895055145,1.1500000000000001,600.0,1
408.2733410800522,33.438461862235954,47.88675890085106,47.88675890086107,1.3583333333333334,600.0,1
38753.294087018665,1215.0324438276182,3264.6346942859855,3264.63469428616,1.3350000000000002,600.0,1
89101.9947784261,1948.8860611816408,6147.427472347847,6147.427472347847,1.4916666666666667,600.0,1
14306.755890453416,374.1773420230772,1007.8288234657286,1007.8288234657288,1.3716666666666668,600.0,1
2832.694051275752,95.84124151255119,253.7595752982003,253.75957529829628,0.9133333333333334,600.0,1
1000397.5077722165,10771.612585600655,47113.580555004206,47113.580555004206,1.8750000000000002,600.0,1
18323.06453049043,815.149431758528,1945.0236332318666,1945.0236332319193,1.2133333333333334,600.0,1
10327.842119582092,501.83544370830293,1191.9139181022745,1191.9139181022747,1.1633333333333333,600.0,1
673513.4489800618,5000.993713792756,37548.07755302183,37548.07755302183,7.093333333333334,600.0,0
158.0360143021016,18.345805788262325,23.881092685847527,23.881092685847907,3.461666666666667,600.0,0
108.99634509443905,21.30680059517,27.224630485039476,27.224630485039633,4.141666666666667,600.0,0
270.21319335064226,49.56339088619324,63.504896251673294,63.50489625167331,2.6750000000000003,600.0,0
37737.964552387195,218.30318823051545,1082.348392008057,1082.348392008057,2.7350000000000003,600.0,0
1133014.59453712,36481.66459492626,107733.89389731109,107733.89389731154,7.430000000000001,600.0,0
506.51057481986,79.67957754938276,103.04758919326218,103.04758919326228,2.75,600.0,0
497.2358574251436,85.15656269245433,109.23994443109875,109.23994443109903,3.4383333333333335,600.0,0
161.2757421489315,26.09234324061956,33.42175097728636,33.42175097728638,2.645,600.0,0
415.79576749058845,56.481313837565175,72.77789299192463,72.77789299192465,1.3716666666666668,600.0,0
309.47245794079635,51.32257354931269,65.91608979813695,65.916089798137,2.74,600.0,0
194.31486126093415,35.327056813373375,45.58266990828504,45.58266990828525,2.6183333333333336,600.0,0
233.58428172026964,41.54933650225165,53.184909956920905,53.18490995692105,2.5783333333333336,600.0,0
103.4204644823144,19.209523828731903,24.63217406004222,24.632174060042768,4.336666666666667,600.0,0
1301158.018396147,27466.85333038672,94325.51141512631,94325.5114151263,4.841666666666667,600.0,0
219.17363245785754,42.86993332448174,54.849161808880446,54.84916180888077,1.3816666666666668,600.0,0
292.553476994957,45.83109492835926,59.471781654401184,59.47178165440121,2.7416666666666667,600.0,0
362.84407876798946,61.83248627576703,79.38554752513446,79.3855475251345,2.6333333333333333,600.0,0
363.72509614944016,62.222852445475155,80.09814964848984,80.09814964848988,3.5000000000000004,600.0,0
429.99565946928146,80.75116676827396,103.50834189389028,103.50834189389032,2.4250000000000003,600.0,0
1178415.7936906493,50110.62639120001,128074.72058112924,128074.72058112924,2.0383333333333336,600.0,0
119.091836599184,19.938916592325945,25.68067732605063,25.68067732605079,2.766666666666667,600.0,0
3508.137319812923,770.1052334502889,997.8391655329713,997.8391655329713,7.713333333333334,600.0,0
70.35148676128547,12.710253836024883,16.324619612810743,16.32461961281136,2.6950000000000003,600.0,0
10086.236512471454,718.1965800838112,1029.3649377695049,1029.3649377695056,1.3616666666666668,600.0,0
0.0,0.0,0.0,0.0,0.0,600.0,0
290.19161863940116,50.58362431167111,65.0400553318691,65.04005533186914,4.3500000000000005,600.0,0
743.5219301295394,91.37271056910602,119.79908140878823,119.79908140878834,2.85,600.0,0
